,username,is_quoted_tweet,is_retweeted_tweet,tweet_id,created_at,text,cashtags,hashtags,like_count,reply_count,retweet_count,referenced_tweets,context_annotations,entity_annotations
184,yumbrands,False,False,1392853939352215560,2021-05-13 14:47:11+00:00,"All month long, #AAPI members of our Yum! family will be sharing memories of some of their favorite cultural traditions, food &amp; resources. One quality assurance manager for @tacobell U.S., Ratika Garg, tells us about Diwali &amp; how she celebrated the festival growing up. #APAHM https://t.co/ECyk4l9x9d",,"{'AAPI', 'APAHM'}",5,337,2,,"{('29', 'Events [Entity Service]', 'Asian Pacific Asian Heritage Month 2021'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.888, 'Organization', 'AAPI'), (0.6736, 'Organization', 'APAHM'), (0.6734, 'Other', 'Ratika Garg'), (0.4718, 'Other', 'Diwali'), (0.8719, 'Place', 'U.S.')}"
185,yumbrands,False,False,1392516933979971586,2021-05-12 16:28:03+00:00,"POWERFUL WOMEN ALERT 🚨 Hear from the all-female, all-mother legal team at @PizzaHut U.S. in a recent Q&amp;A in which they discuss the synergy they have created as a team and give advice on work-life balance and charting your path as a woman in business. https://t.co/5LSROOS28Q",,,6,126,2,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Work life balance'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.7571, 'Place', 'U.S.')}"
186,yumbrands,False,False,1392189893460340743,2021-05-11 18:48:30+00:00,"Hear from one of our UX Designers, Karen Wang on the Digital Commerce team, about making informed UX decisions. Learn more about Karen’s perspectives on bridging the gap between users &amp; developers to deliver effective enhancements to user experiences. https://t.co/bU0R1KNxX8 https://t.co/aAV1JNnsYi",,,3,74,1,,"{('131', 'Unified Twitter Taxonomy', 'UX design'), ('131', 'Unified Twitter Taxonomy', 'Technology'), ('131', 'Unified Twitter Taxonomy', 'Computer programming'), ('66', 'Interests and Hobbies Category', 'Computer programming'), ('30', 'Entities [Entity Service]', 'Technology')}","{(0.5356, 'Other', 'UX'), (0.6404, 'Other', 'Karen'), (0.5785, 'Other', 'UX'), (0.9343, 'Person', 'Karen Wang'), (0.5733, 'Other', 'Digital Commerce')}"
187,yumbrands,False,False,1391793173727432707,2021-05-10 16:32:05+00:00,"Hear from Courtney Vogel, VP of marketing and strategic partnership of @PizzaHut International as she discusses the brand’s shift to digital and its work with strategic partners like @BeyondMeat. https://t.co/QRnL8MnqJN",,,5,14,0,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Marketing'), ('66', 'Interests and Hobbies Category', 'Marketing')}","{(0.9287, 'Person', 'Courtney Vogel')}"
188,yumbrands,False,False,1390383212384460800,2021-05-06 19:09:24+00:00,"Head to @TacoBell’s website to see what the brand and its Live Más CREAsians #AAPI employee resource group have planned this month. https://t.co/7XiGqa33av

#APAHM https://t.co/VcQ86KqRHf",,"{'AAPI', 'APAHM'}",1,8,0,,"{('29', 'Events [Entity Service]', 'Asian Pacific Asian Heritage Month 2021'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('45', 'Brand Vertical', 'Dining'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.6858, 'Organization', 'APAHM'), (0.791, 'Organization', 'AAPI')}"
189,yumbrands,False,False,1390323677770788868,2021-05-06 15:12:50+00:00,Read 5 questions w/ Suparna Ukey as she talks about KFC Building Green – a program to help reduce the environmental impact our restaurants make on the planet &amp; one of the many steps our brands are taking to get us closer to our net-zero carbon commitment. https://t.co/kbwSpKpfrF https://t.co/5ugDtG4iFX,,,2,8,1,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.6069, 'Person', 'Suparna Ukey'), (0.7367, 'Organization', 'KFC'), (0.4052, 'Other', 'Green')}"
190,yumbrands,False,False,1389978426736582662,2021-05-05 16:20:56+00:00,"The journey of @habitburger joining Yum! Brands has been an exciting one. Hear from chief brand officer, Iwona Alter on @NRNonline's Extra Serving podcast, as she discusses the brand's craveable new menu items. https://t.co/WBsY4fok24",,,3,7,2,,"{('131', 'Unified Twitter Taxonomy', 'Podcasts & radio'), ('131', 'Unified Twitter Taxonomy', 'Entertainment')}","{(0.5859, 'Other', 'Yum'), (0.7511, 'Other', 'Iwona Alter')}"
191,yumbrands,False,False,1389643263729090563,2021-05-04 18:09:07+00:00,"We’re excited to continue focusing on our planet journey to grow sustainably and further decrease our greenhouse gas emissions 46% by 2030 in partnership with our franchisees, suppliers and producers. Read more: https://t.co/iy49Vz156M https://t.co/WylIR63IlS",,,2,5,0,,,
192,yumbrands,False,False,1389249484765515776,2021-05-03 16:04:22+00:00,"We’re thrilled to have @habitburger in our family of brands, and Chief Legal Officer Jason Oviatt brings great experience from his years at @TacoBell. Learn more about Jason and what made him the strong and authentic leader he is today. #HowIGotHere https://t.co/IzLqWsoupg",,{'HowIGotHere'},3,3,0,,"{('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.5369, 'Person', 'Jason'), (0.5271, 'Other', 'Jason Oviatt')}"
193,yumbrands,False,False,1388567156011507717,2021-05-01 18:53:02+00:00,We’re celebrating the contributions and cultures of Asian Americans and Pacific Islanders who have enriched America’s history. We’re proud to stand with our #AAPI communities &amp; honor their stories and experiences. https://t.co/GNzA89tlw4,,{'AAPI'},2,1,1,,"{('3', 'TV Shows', 'NHL Hockey')}","{(0.777, 'Organization', 'AAPI'), (0.8472, 'Place', 'America'), (0.5054, 'Place', 'Pacific Islanders')}"
194,yumbrands,False,False,1388194321459994625,2021-04-30 18:11:32+00:00,"Scaling renewable energy at the restaurant level is the next step in minimizing Yum!’s environmental impact. In fact, last year we moved our U.S. corporate offices to 100% renewable energy. Read more: https://t.co/iy49Vz156M https://t.co/5PjbMtMsSa",,,3,1,0,,"{('131', 'Unified Twitter Taxonomy', 'Renewable energy'), ('131', 'Unified Twitter Taxonomy', 'Technology'), ('30', 'Entities [Entity Service]', 'Energy Technology'), ('30', 'Entities [Entity Service]', 'Technology'), ('131', 'Unified Twitter Taxonomy', 'Climate change')}","{(0.8672, 'Place', 'U.S.'), (0.5932, 'Other', 'Yum')}"
195,yumbrands,False,False,1387840542684418050,2021-04-29 18:45:44+00:00,"We’re committed to sustainable growth and addressing climate change. Yum!’s recently announced goal to decrease our greenhouse gas emissions 46% by 2030 in partnership with franchisees, suppliers and producers is only the latest step in our planet journey. https://t.co/J4ZirHIBgT https://t.co/BnuLNvIQrr",,,2,0,2,,"{('131', 'Unified Twitter Taxonomy', 'Climate change')}",
196,yumbrands,False,False,1387777416098197510,2021-04-29 14:34:54+00:00,"Milestone Alert. 🚨 Pizza Hut International is celebrating its 1,000th FCD (Fast Casual Delivery &amp; Carry Out) Restaurant Concept in Guadalajara, Jalisco, México, in partnership with franchisee, Food Delivery Brands. https://t.co/77Xl4afQai",,,5,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('30', 'Entities [Entity Service]', 'Generic Food'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Pizza'), ('29', 'Events [Entity Service]', 'Dia de la Independencia (Grito de Dolores) '), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('119', 'Holiday', 'Dia de la Independencia (Grito de Dolores) ')}","{(0.6564, 'Organization', 'México'), (0.7526, 'Other', 'Pizza Hut International'), (0.7206, 'Place', 'Guadalajara'), (0.9149, 'Place', 'Jalisco')}"
197,yumbrands,False,False,1387410073295761409,2021-04-28 14:15:12+00:00,"During our Q1 2021 #YumEarnings, we made strategic investments that enhance our ability to make data-driven marketing decisions and provide customers with new and easy ways to access our brands. Check out our Q1 earnings report for more details. https://t.co/5ZlUhPP8DH
$YUM https://t.co/i8Qev0Yc8I",{'YUM'},{'YumEarnings'},4,0,1,,"{('66', 'Interests and Hobbies Category', 'Personal finance'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('131', 'Unified Twitter Taxonomy', 'Marketing'), ('67', 'Interests and Hobbies', 'Stocks & indices'), ('66', 'Interests and Hobbies Category', 'Marketing')}","{(0.7083, 'Other', 'YumEarnings'), (0.4399, 'Organization', 'YUM')}"
198,yumbrands,False,False,1387364574702325761,2021-04-28 11:14:25+00:00,$YUM Q1 ’21 Earnings Infographic can be found here: https://t.co/YFH3s9pPl4 https://t.co/zdb4vKRdWn,{'YUM'},,2,0,1,,"{('66', 'Interests and Hobbies Category', 'Personal finance'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices')}","{(0.5101, 'Other', 'YUM')}"
199,yumbrands,False,False,1387364183356977152,2021-04-28 11:12:51+00:00,$YUM to host conference call for Q1 ’21 Earnings today 4/28 at 8:15 AM ET. Listen at:  https://t.co/Lyd0HCWC6X,{'YUM'},,0,0,0,,,"{(0.389, 'Organization', 'YUM')}"
200,yumbrands,False,False,1387364068386906123,2021-04-28 11:12:24+00:00,$YUM Q1 ’21 Earnings Release can be found here: https://t.co/yGDpNw6k3e,{'YUM'},,0,0,0,,"{('66', 'Interests and Hobbies Category', 'Personal finance'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices')}","{(0.4466, 'Other', 'YUM')}"
201,yumbrands,False,False,1387363796369526786,2021-04-28 11:11:19+00:00,$YUM reports Record Digital System Sales of Over $5 Billion; System Sales Growth of 11% with Same-Store Sales Growth of 9% and Unit Growth of 1% https://t.co/yGDpNw6k3e,{'YUM'},,1,1,2,,"{('66', 'Interests and Hobbies Category', 'Personal finance'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices')}","{(0.6221, 'Organization', 'YUM')}"
202,yumbrands,False,False,1387363535513169927,2021-04-28 11:10:17+00:00,$YUM Cautionary Statement on forward-looking statements &amp; non-GAAP measures can be found here: https://t.co/2LTUyXc7Ws,{'YUM'},,0,0,0,,"{('66', 'Interests and Hobbies Category', 'Personal finance'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('67', 'Interests and Hobbies', 'Stocks & indices')}","{(0.3524, 'Organization', 'YUM')}"
203,yumbrands,False,False,1387151913301520389,2021-04-27 21:09:22+00:00,"We're proud to continue our journey toward tackling inequality by unlocking opportunity, and joining the @OneTen coalition is an exciting next step. Learn about OneTen’s mission &amp; how we’ll work w/ them to enable a more diverse &amp; equitable U.S. workforce. https://t.co/A8hMy0LYsA",,,3,0,2,,,"{(0.8117, 'Other', 'OneTen'), (0.8209, 'Place', 'U.S.')}"
204,yumbrands,False,False,1387095031043923971,2021-04-27 17:23:21+00:00,"As part of @KFC’s global #sustainability strategy, the brand is continuing its path of sustainable growth through the strategic evolution of its green building program and piloting multiple energy optimization systems across markets that it will look to scale. https://t.co/LA1RN9p6Ma",,{'sustainability'},2,3,0,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}",
205,yumbrands,False,False,1386743724668080128,2021-04-26 18:07:23+00:00,"Our CEO David Gibbs said it best – it will take the collective power of Yum! &amp; our brands to make a positive impact, and we will do just that to address #ClimateChange as part of our global sustainability strategy for the benefit of our environment &amp; communities around the world. https://t.co/59v31phfKM",,{'ClimateChange'},5,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Climate change')}","{(0.7721, 'Other', 'ClimateChange'), (0.9732, 'Person', 'David Gibbs')}"
206,yumbrands,False,False,1386659365734785025,2021-04-26 12:32:10+00:00,"Today we’re excited to announce new global #climate commitments to reduce GHG emissions 46% by 2030 – on our path to net-zero – in our restaurants &amp; supply chain in partnership w/ franchisees, suppliers &amp; producers. https://t.co/iy49Vz156M

#YumRecipeForGood #ScienceBasedTargets https://t.co/h0HN4Olk8l",,"{'climate', 'ScienceBasedTargets', 'YumRecipeForGood'}",11,1,4,,"{('131', 'Unified Twitter Taxonomy', 'Political issues'), ('131', 'Unified Twitter Taxonomy', 'Politics'), ('131', 'Unified Twitter Taxonomy', 'Global Environmental Issues')}","{(0.7313, 'Other', 'GHG')}"
207,yumbrands,False,False,1385322008540499968,2021-04-22 19:57:59+00:00,"Happy #EarthDay! At Yum!, being a good corporate steward is an important part of our success. We continue to advance our sustainability agenda through initiatives like @TacoBell’s new sauce packet recycling pilot. Learn more here: https://t.co/lgBMKgsdLM https://t.co/AFnNk7jAcU",,{'EarthDay'},8,1,2,,"{('29', 'Events [Entity Service]', 'Earth Day'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('109', 'Reoccurring Trends', 'Earth Day 2018'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('119', 'Holiday', 'Earth Day'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Environmentalism'), ('131', 'Unified Twitter Taxonomy', 'Green living')}","{(0.5502, 'Other', 'Yum'), (0.7481, 'Other', 'EarthDay')}"
208,yumbrands,False,False,1384179595679653889,2021-04-19 16:18:27+00:00,"Tune in to the Leading Analytics podcast, in which our Chief Data Officer Cameron Davies speaks to Yum!’s unique approach to data and analytics and shares his views on what it takes to lead. https://t.co/CIHPTffox2",,,3,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Podcasts & radio'), ('131', 'Unified Twitter Taxonomy', 'Entertainment')}","{(0.8644, 'Person', 'Cameron Davies'), (0.4076, 'Other', 'Yum'), (0.3669, 'Other', 'Analytics')}"
209,yumbrands,False,False,1380520029372944389,2021-04-09 13:56:38+00:00,"Hear Kevin Hochman, @KFC U.S. President &amp; Chief Concept Officer and @PizzaHut U.S. Interim President, on The Restaurant Boiler Room with Rick Ormsby podcast. They discuss navigating the COVID-19 pandemic &amp; building relevant brands in a tech-based world. https://t.co/ZIFPlgKfWk",,,4,2,1,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('131', 'Unified Twitter Taxonomy', 'COVID-19 in Japan'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('123', 'Ongoing News Story', 'COVID-19'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'COVID-19'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('29', 'Events [Entity Service]', 'COVID-19: Latest news updates from around the world')}","{(0.8211, 'Person', 'Kevin Hochman'), (0.707, 'Place', 'U.S. Interim'), (0.7284, 'Person', 'Rick Ormsby'), (0.7826, 'Place', 'U.S.'), (0.9832, 'Other', 'COVID-19'), (0.593, 'Other', 'Boiler')}"
210,yumbrands,False,False,1376892535021432840,2021-03-30 13:42:16+00:00,"Meet Gurmit Jhaj, a @PizzaHut &amp; @TacoBell franchisee who is living out the American Dream as the matriarch of her family business. Learn more about her career journey &amp; how she is actively investing in women in business. https://t.co/Sf04plkPUe  
#WomenAtYum! #WomensHistoryMonth https://t.co/xDVdvQZ5U3",,"{'WomensHistoryMonth', 'WomenAtYum'}",6,2,2,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Business & finance'), ('109', 'Reoccurring Trends', ""Women's History Month""), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('65', 'Interests and Hobbies Vertical', 'Careers'), ('47', 'Brand', 'Taco Bell'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('66', 'Interests and Hobbies Category', 'Personal finance'), ('131', 'Unified Twitter Taxonomy', 'Investing'), ('67', 'Interests and Hobbies', 'Investing'), ('47', 'Brand', 'Pizza Hut'), ('131', 'Unified Twitter Taxonomy', 'Careers'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('131', 'Unified Twitter Taxonomy', 'Business personalities'), ('65', 'Interests and Hobbies Vertical', 'Business & finance'), ('131', 'Unified Twitter Taxonomy', 'Women in Business')}","{(0.459, 'Other', 'American'), (0.8287, 'Person', 'Gurmit Jhaj')}"
211,yumbrands,False,False,1376552809995329541,2021-03-29 15:12:19+00:00,"In celebration of #WomensHistoryMonth, learn all about Julie Masino, President of @TacoBell International, and her career path in our latest edition of #HowIGotHere. https://t.co/51bKj6GE4y 

#WomenatYum! https://t.co/ClRRmBV88Y",,"{'WomenatYum', 'WomensHistoryMonth', 'HowIGotHere'}",5,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('131', 'Unified Twitter Taxonomy', 'Careers'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('109', 'Reoccurring Trends', ""Women's History Month""), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('65', 'Interests and Hobbies Vertical', 'Careers')}","{(0.7722, 'Person', 'Julie Masino')}"
212,yumbrands,False,False,1375100054302756866,2021-03-25 14:59:35+00:00,"Today we announced a new partnership with @How2Recycle, which further strengthens our commitment to minimize our impact on the planet by reducing, reusing &amp; recycling. Working with strategic partners like How2Recycle is a critical step to making progress. https://t.co/e8G14nD7wr https://t.co/zlap7JJjgi",,,4,0,1,,,"{(0.8831, 'Other', 'How2Recycle')}"
213,yumbrands,False,False,1374688337458565127,2021-03-24 11:43:34+00:00,"We’ve acquired a leading Israeli omnichannel ordering &amp; marketing platform company Tictuk, to expand our ability to provide easy ordering options to @KFC, @PizzaHut, @TacoBell &amp; @HabitBurger customers through social media &amp; messaging platforms. https://t.co/HUPAs8YDGA https://t.co/txBJ7YavpF",,,12,0,9,,"{('30', 'Entities [Entity Service]', 'Social media marketing'), ('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('47', 'Brand', 'Pizza Hut'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('131', 'Unified Twitter Taxonomy', 'Social media'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Marketing'), ('66', 'Interests and Hobbies Category', 'Marketing')}","{(0.6575, 'Other', 'Tictuk')}"
214,yumbrands,False,False,1374393233556447238,2021-03-23 16:10:56+00:00,"Congrats to our Chief Legal &amp; Franchise Officer Scott Catlett for being named to @BFLouisville's inaugural Power 50 list of top business influencers in our hometown of Louisville, Kentucky. https://t.co/sbhjjmo076 https://t.co/tuXdb3Enf1",,,2,0,2,,,"{(0.8108, 'Other', 'Scott Catlett'), (0.8362, 'Place', 'Kentucky')}"
215,yumbrands,False,False,1374140178743357442,2021-03-22 23:25:23+00:00,"At Yum!, we're committed to reduce water consumption in our restaurants, and by the end of 2025, our goal is to reduce our average consumption by 10% from our 2017 baseline. Learn more about our sustainability commitments here: https://t.co/zj8PEXy7QT #WorldWaterDay https://t.co/jvqvPHHylG",,{'WorldWaterDay'},4,0,1,,,"{(0.5273, 'Other', 'WorldWaterDay'), (0.5499, 'Other', 'Yum')}"
216,yumbrands,False,False,1374034640298774529,2021-03-22 16:26:01+00:00,"As we continue to celebrate #WomenHistoryMonth, we’re spotlighting Joan Bowling, one of @KFC U.S.’ prominent franchisees, and the wonderful advice she gives for women in leadership. https://t.co/KxC9gieBQa #WomenatYum! https://t.co/Sru7OCo4rd",,"{'WomenHistoryMonth', 'WomenatYum'}",4,0,2,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.8614, 'Place', 'U.S.'), (0.9178, 'Person', 'Joan Bowling')}"
217,yumbrands,False,False,1372200255018635267,2021-03-17 14:56:49+00:00,"As a global company whose employees, franchisees &amp; customers span all backgrounds, we condemn the violence &amp; racism against the Asian &amp; Pacific Islander communities. We are committed to fighting injustice &amp; creating a safe and inclusive environment for our society. #StopAsianHate https://t.co/zgjNtMXTex",,{'StopAsianHate'},13,3,4,,,"{(0.6207, 'Place', 'Pacific Islander')}"
218,yumbrands,False,False,1370503502359900164,2021-03-12 22:34:32+00:00,"Tune in to the first episode of @TacoBell CEO Mark King’s new “Recipe for Restless Creativity” podcast, in which we hear from Maria and Guillermo Zavala about “growing up” in a Taco Bell restaurant, and the family they gained along the way. https://t.co/qE3wYqdLCj https://t.co/q0ikR5c7e7",,,5,1,2,,"{('30', 'Entities [Entity Service]', 'Tacos'), ('67', 'Interests and Hobbies', 'Recipes'), ('131', 'Unified Twitter Taxonomy', 'Taco Bell'), ('47', 'Brand', 'Taco Bell'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('131', 'Unified Twitter Taxonomy', 'Entertainment'), ('131', 'Unified Twitter Taxonomy', 'Food inspiration'), ('131', 'Unified Twitter Taxonomy', 'Podcasts & radio'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'Cuisines'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('85', 'Book Genre', 'Food inspiration'), ('30', 'Entities [Entity Service]', 'Generic Food'), ('66', 'Interests and Hobbies Category', 'Cooking'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.5665, 'Person', 'Guillermo Zavala'), (0.442, 'Person', 'Maria'), (0.4232, 'Other', 'Taco Bell'), (0.9062, 'Person', 'Mark King'), (0.7668, 'Other', 'Recipe for Restless Creativity')}"
219,yumbrands,False,False,1370033250291351555,2021-03-11 15:25:55+00:00,"Learn all about @KFC_Canada General Manager Nivera Wallani and how she became the leader of her tech-focused KFC market through hard work, generosity and a little bit of music in our #HowIGotHere series. https://t.co/LZwyOQtFTG

#WomenatYum! https://t.co/E1Buc3b4RT",,"{'HowIGotHere', 'WomenatYum'}",6,2,1,,"{('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('131', 'Unified Twitter Taxonomy', 'KFC'), ('45', 'Brand Vertical', 'Dining'), ('47', 'Brand', 'KFC'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.9533, 'Person', 'Nivera Wallani'), (0.5668, 'Other', 'HowIGotHere'), (0.9005, 'Organization', 'KFC')}"
220,yumbrands,False,False,1369769306704199687,2021-03-10 21:57:06+00:00,"#WomenatYum! are making meaningful impact everywhere, and Noel Hallacy is a great example. As a director of operations for @PizzaHut U.S. franchisee American West Restaurant Group, Noel puts her passion into action for her team &amp; community in every day. https://t.co/HzmRFyYDzs https://t.co/fby2FLXYIZ",,{'WomenatYum'},7,1,1,,"{('131', 'Unified Twitter Taxonomy', 'Pizza Hut'), ('47', 'Brand', 'Pizza Hut'), ('30', 'Entities [Entity Service]', 'Food'), ('30', 'Entities [Entity Service]', 'QSR - Dining'), ('30', 'Entities [Entity Service]', 'Fast food Restaurants'), ('45', 'Brand Vertical', 'Dining'), ('66', 'Interests and Hobbies Category', 'Cuisines'), ('131', 'Unified Twitter Taxonomy', 'Fast food Restaurants')}","{(0.6674, 'Person', 'Noel Hallacy'), (0.5128, 'Other', 'Noel'), (0.7596, 'Other', 'American West Restaurant Group'), (0.5773, 'Place', 'U.S.')}"
